orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,latitude.mean,longitude.mean,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_other_snail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip,tot.2011_1st.year,tot.2011_9.12.year,tot.2011_Adult,inf.2011_1st.year,inf.2011_9.12.year,inf.2011_Adult,prev.2011_1st.year,prev.2011_9.12.year,prev.2011_Adult,tot.2012_1st.year,tot.2012_9.12.year,tot.2012_Adult,inf.2012_1st.year,inf.2012_9.12.year,inf.2012_Adult,prev.2012_1st.year,prev.2012_9.12.year,prev.2012_Adult,tot.2013_1st.year,tot.2013_9.12.year,tot.2013_Adult,inf.2013_1st.year,inf.2013_9.12.year,inf.2013_Adult,prev.2013_1st.year,prev.2013_9.12.year,prev.2013_Adult,tot.2014_1st.year,tot.2014_9.12.year,tot.2014_Adult,inf.2014_1st.year,inf.2014_9.12.year,inf.2014_Adult,prev.2014_1st.year,prev.2014_9.12.year,prev.2014_Adult,tot.2015_1st.year,tot.2015_9.12.year,tot.2015_Adult,inf.2015_1st.year,inf.2015_9.12.year,inf.2015_Adult,prev.2015_1st.year,prev.2015_9.12.year,prev.2015_Adult,tot.2016_1st.year,tot.2016_9.12.year,tot.2016_Adult,inf.2016_1st.year,inf.2016_9.12.year,inf.2016_Adult,prev.2016_1st.year,prev.2016_9.12.year,prev.2016_Adult,tot.2017_1st.year,tot.2017_9.12.year,tot.2017_Adult,inf.2017_1st.year,inf.2017_9.12.year,inf.2017_Adult,prev.2017_1st.year,prev.2017_9.12.year,prev.2017_Adult,TOT.ALL,INF.ALL,prev.2017.all,TOT.2017,INF.2017,prev.2016.all,TOT.2016,INF.2016,prev.2015.all,TOT.2015,INF.2015,prev.2014.all,TOT.2014,INF.2014,prev.2013.all,TOT.2013,INF.2013,prev.2012.all,TOT.2012,INF.2012
3583,,Bondeni_06.12.2016,Bondeni,498837,Unguja,WELEZO,,,2016,12,12_2016,06.12.2016,06/12/2016,51,6,WELEZO,BONDENI,BONDENI,STREAM,spring,spring,stream,stream,,permanent,perm,permanent,permanent,0,y,,,-6.1533366,39.23120268,-6.17072,39.21827,S 06 10. 243,039 13. 096,S-06°10.243,E-039°13.096,,,,YES,09:35,09:50,09:35:00,09:50:00,00:15:00,00:15:00,15,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,2,Kinole,Mtumweni,,,,0.0,29.9,7.2,605.0,0.0,296.0,<0.5m/s,1,<0.5,1,Low,2,High,Dry,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,1,,0,1,0,0,1,0,0,0,0,1,0,1,,,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,103,49,5,2,0,5.7,1.9,0,NA,107,48,NA,6,0,NA,5.6,0,NA,104,50,NA,3,0,NA,2.9,0,NA,118,50,NA,4,2,NA,3.4,4,NA,130,50,NA,1,0,NA,0.8,0,100,96,50,1,0,0,1,0,0,1154,19,0.680272109,246,1,0.555555556,180,1,3.571428571,180,1,1.948051948,154,3,3.870967742,155,6,2.928870293,239,7
3582,,Bondeni_07.09.2016,Bondeni,498837,Unguja,WELEZO,,,2016,9,9_2016,07.09.2016,07/09/2016,48,5,WELEZO,BONDENI,BONDENI,RIVER,spring,spring,stream,stream,,permanent,perm,permanent,permanent,0,y,-6.1534,39.2311667,-6.1533366,39.23120268,-6.1534,39.21812,S 06 09. 204,039 13. 87,SS-06°09.204,E-039°13.870,,,,YES,10:47,11:02,10:47:00,11:02:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,2,Mtumweni,Kinole,,59,,0.0,34.3,7.4,536.0,0.0,267.0,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,1,0,1,0,0,1,,0,1,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,103,49,5,2,0,5.7,1.9,0,NA,107,48,NA,6,0,NA,5.6,0,NA,104,50,NA,3,0,NA,2.9,0,NA,118,50,NA,4,2,NA,3.4,4,NA,130,50,NA,1,0,NA,0.8,0,100,96,50,1,0,0,1,0,0,1154,19,0.680272109,246,1,0.555555556,180,1,3.571428571,180,1,1.948051948,154,3,3.870967742,155,6,2.928870293,239,7
3581,,Bondeni_17.03.2016,Bondeni,498837,Unguja,WELEZO,,,2016,3,3_2016,17.03.2016,17/03/2016,44,4,WELEZO,BONDENI,BONDENI,RIVER,spring,spring,stream,stream,,permanent,perm,permanent,permanent,0,y,-6.15333,39.2311667,-6.1533366,39.23120268,-6.15333,39.21812,S 06 09. 200,039 13. 87,06°09.200,039°13.870,,,,YES,10:52,11:08,10:52:00,11:08:00,00:16:00,00:16:00,16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No snail found,,,,,,,2,Mtumweni,Wahida,,71,,0.0,36.1,6.4,132.0,0.0,64.0,<0.5m/s,1,<0.5,1,Low,2,Low,Rainy,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,1,0,1,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,No spraying,,225.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,103,49,5,2,0,5.7,1.9,0,NA,107,48,NA,6,0,NA,5.6,0,NA,104,50,NA,3,0,NA,2.9,0,NA,118,50,NA,4,2,NA,3.4,4,NA,130,50,NA,1,0,NA,0.8,0,100,96,50,1,0,0,1,0,0,1154,19,0.680272109,246,1,0.555555556,180,1,3.571428571,180,1,1.948051948,154,3,3.870967742,155,6,2.928870293,239,7
3580,,Bondeni_04.11.2015,Bondeni,498837,Unguja,WELEZO,,,2015,11,11_2015,04.11.2015,04/11/2015,40,3,WELEZO,BONDENI,BONDENI,DAM,spring,spring,stream,stream,,permanent,perm,permanent,permanent,0,y,-6.153333,39.23125,-6.1533366,39.23120268,-6.32,39.23125,S 06 19. 200,039 13. 875,06°19.200,039°13.875,,,,YES,10:55,11:10,10:55:00,11:10:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,,,,,,,,2,Kinole,Wahida,,51,,0.0,29.6,7.5,208.0,0.0,104.0,still,0,>1,3,Low,2,High,Dry,1,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,1,,1,1,1,0,1,0,0,1,0,1,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,274.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,103,49,5,2,0,5.7,1.9,0,NA,107,48,NA,6,0,NA,5.6,0,NA,104,50,NA,3,0,NA,2.9,0,NA,118,50,NA,4,2,NA,3.4,4,NA,130,50,NA,1,0,NA,0.8,0,100,96,50,1,0,0,1,0,0,1154,19,0.680272109,246,1,0.555555556,180,1,3.571428571,180,1,1.948051948,154,3,3.870967742,155,6,2.928870293,239,7
3579,,Bondeni_06.05.2015,Bondeni,498837,Unguja,WELEZO,,,2015,5,5_2015,06.05.2015,06/05/2015,34,2,WELEZO,WELEZO BONDENI,BONDENI,STREAM,spring,spring,stream,stream,,permanent,perm,permanent,permanent,0,,-6.15335,39.2312,-6.1533366,39.23120268,-6.15335,39.2312,S 06 09. 201,039 13. 872,06°09.201,039°13.872,,,,YES,10:30,10:45,10:30:00,10:45:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,Wahida,Mtumweni,,,,0.0,28.9,7.5,206.0,0.0,103.0,>1m/s,3,0.5-1,2,Normal,3,High,Rainy,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,,1,1,1,1,1,0,1,0,1,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,496.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,103,49,5,2,0,5.7,1.9,0,NA,107,48,NA,6,0,NA,5.6,0,NA,104,50,NA,3,0,NA,2.9,0,NA,118,50,NA,4,2,NA,3.4,4,NA,130,50,NA,1,0,NA,0.8,0,100,96,50,1,0,0,1,0,0,1154,19,0.680272109,246,1,0.555555556,180,1,3.571428571,180,1,1.948051948,154,3,3.870967742,155,6,2.928870293,239,7
3578,,Bondeni_09.09.2014,Bondeni,498837,Unguja,WELEZO,,,2014,9,9_2014,09.09.2014,09/09/2014,26,1,WELEZO,BONDENI,BONDENI,STREAM,spring,spring,stream,stream,rice paddies adjacent,permanent,perm,permanent,permanent,0,,-6.15327,39.23123,-6.1533366,39.23120268,-6.15327,39.23123,S 06 09. 196,039 13. 874,06°09.196,039°13.874,,,,YES,10:20,10:35,10:20:00,10:35:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,3,Mtumweni,Kinole,,,,0.0,27.9,18.8,250.0,0.0,122.0,<0.5m/s,1,0.5-1,2,Low,2,Low,Dry,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,4,,,73.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,103,49,5,2,0,5.7,1.9,0,NA,107,48,NA,6,0,NA,5.6,0,NA,104,50,NA,3,0,NA,2.9,0,NA,118,50,NA,4,2,NA,3.4,4,NA,130,50,NA,1,0,NA,0.8,0,100,96,50,1,0,0,1,0,0,1154,19,0.680272109,246,1,0.555555556,180,1,3.571428571,180,1,1.948051948,154,3,3.870967742,155,6,2.928870293,239,7
3577,,Nyerere Kwa Mtumwa Jeni_05.12.2016,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2016,12,12_2016,05.12.2016,05/12/2016,51,10,NYERERE,MTUMWAJENI,NYERERE KWA MTUMWA JENI,LAKE,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,,-6.1723,39.22305,-6.172328333,39.222945,-6.1723,39.22305,S 06 10. 338,039 13. 383,S-06°10.338,E-039°13.383,,,,YES,10:35,10:50,10:35:00,10:50:00,00:15:00,00:15:00,15,,,,,,1,1,0,1,0,0,1,1,1,0,0,0,0,4,1,,,,,,,,2,Kinole,Mtumweni,,12,,0.0,29.3,7.2,398.0,0.0,199.0,still,0,>1,3,Flooded,4,High,Dry,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,1,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,182,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3576,,Nyerere Kwa Mtumwa Jeni_06.09.2016,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2016,9,9_2016,06.09.2016,06/09/2016,48,9,NYERERE,MTUMWAJENI,NYERERE KWA MTUMWA JENI,LAKE,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,y,,,-6.172328333,39.222945,-6.06913,39.22087,S 06 04. 148,039 13. 252,S-06°04.148,E-039°13.252,,,,YES,10:20,10:35,10:20:00,10:35:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,,,,,,,,2,Kinole,Mtumweni,Many Phaisea,31,,0.0,30.0,7.2,847.0,0.0,422.0,still,0,0.5-1,2,Normal,3,Low,Dry,1,0,0,0,0,0,1,,1,0,0,0,0,1,1,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0,1,0,1,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,59.3,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3575,,Nyerere Kwa Mtumwa Jeni_16.03.2016,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2016,3,3_2016,16.03.2016,16/03/2016,44,8,NYERERE,KWA MTUMWA JENI,NYERERE KWA MTUMWA JENI,DAM,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,y,,,-6.172328333,39.222945,-6.12855,39.25145,S 06 07. 713,039 15. 087,06°07.713,039°15.087,,,,YES,10:02,10:17,10:02:00,10:17:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,2,Mtumweni,Wahida,,36,,0.0,32.7,7.2,329.0,0.0,157.0,still,0,<0.5,1,Normal,3,Low,Rainy,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,No Spraying,,225.5,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3574,,Nyerere Kwa Mtumwa Jeni_06.11.2015,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2015,11,11_2015,06.11.2015,06/11/2015,40,7,NYERERE,MTUMWAJENI,NYERERE KWA MTUMWA JENI,DAM,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,y,,,-6.172328333,39.222945,-6.17755,39.28113,S 06 10. 653,039 16. 868,06°10.653,039°16.868,,,,YES,09:15,09:30,09:15:00,09:30:00,00:15:00,00:15:00,15,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,,,,,,,,2,Kinole,Wahida,,18,,0.0,29.9,7.6,1402.0,0.0,733.0,still,0,0.5-1,2,Low,2,High,Dry,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,1,1,0,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,274.8,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3573,,Nyerere Kwa Mtumwa Jeni_05.05.2015,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2015,5,5_2015,05.05.2015,05/05/2015,34,6,NYERERE,KWA MTUMWA JENI,NYERERE KWA MTUMWA JENI,LAKE,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,,-6.1724,39.22322,-6.172328333,39.222945,-6.1724,39.22322,S 06 10. 344,039 13. 393,06°10.344,039°13.393,,,,YES,10:40,10:55,10:40:00,10:55:00,00:15:00,00:15:00,15,,,,,,1,1,0,1,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,2,Mtumweni,Kinole,,29,,0.0,31.5,7.0,482.0,0.0,241.0,still,0,0.5-1,2,Normal,3,High,Rainy,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,0,0,0,1,,0,1,0,0,0,1,0,1,0,0,1,,0,0,1,0,0,0,1,0,0,0,0,0,1,,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,496.3,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3572,,Nyerere Kwa Mtumwa Jeni_08.09.2014,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2014,9,9_2014,08.09.2014,08/09/2014,26,5,NYERERE,KWA MTUMWA JESHI,NYERERE KWA MTUMWA JENI,POND,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,y,,,-6.172328333,39.222945,-6.14282,39.23412,S 06 08. 569,039 14. 047,06°08.569,039°14.047,,,,YES,10:13,10:25,10:13:00,10:25:00,00:12:00,00:12:00,12,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,2,Mtumweni,Kinole,,,,0.0,28.8,7.9,677.0,0.0,330.0,Still,0,0.5-1,2,Low,2,Low,Dry,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,73.6,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3571,,Nyerere Kwa Mtumwa Jeni_05.08.2013,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2013,8,8_2013,05.08.2013,05/08/2013,15,4,NYERERE,NYERERE KWA MTUMWA JENI,NYERERE KWA MTUMWA JENI,POND,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,,-6.17252,39.2233,-6.172328333,39.222945,-6.17252,39.2233,S 06 10. 351,039 13. 398,S06°10.351,E039°13.398,,,,YES,09:55,10:05,09:55:00,10:05:00,00:10:00,00:10:00,10,,,,,44,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,,,,,,,,4,Kinole,Mtumweni,,106,,677.0,28.9,7.9,0.0,0.0,,Still,0,>1,3,Normal,3,High,Dry,1,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,1,,1,1,0,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0,,12,1,05/08/2013,05.08.2013,,,Y,y,1,0,0,1,0,,,15,65,11:15:00,11:15,10:10,4,,date of niclosamide was blank- added from survey date,17.7,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3570,,Nyerere Kwa Mtumwa Jeni_18.12.2012,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2012,12,12_2012,18.12.2012,18/12/2012,10,3,NYERERE,NYERERE KWA MTUMWA JENI,NYERERE KWA MTUMWA JENI,DAM,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,,-6.17225,39.2227,-6.172328333,39.222945,-6.17225,39.2227,S 06 10. 335,039 13. 362,06°10.335,039°13.362,,,,YES,8.45 am,9.00 am,10:48:00,00:00:00,,00:15:00,15,switch in time in time out,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,3,Haji,Kinole,,,,150.0,28.8,8.7,293.0,0.0,151.0,>1m/s,3,<0.5,1,Flooded,4,High,Rainy,1,1,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,1,0,0,1,0,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,0,,,130,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3569,,Nyerere Kwa Mtumwa Jeni_28.06.2012,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2012,6,6_2012,28.06.2012,28/06/2012,4,2,NYERERE,NYERERE KWA MTUMWA JENI,NYERERE KWA MTUMWA JENI,POND,pond,POND,pond,pond,,permanent,perm,permanent,permanent,0,,-6.17225,39.2227,-6.172328333,39.222945,-6.17225,39.2227,S 06 10. 335,039 13. 362,06°10.335,039°13.362,,,,YES,10.05 am,10.15 am,01:12:00,03:36:00,02:24:00,00:10:00,10,mismatch time sampling/time in- error in excel transformation,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,Haji,Juma Issa,,,,,26.7,7.9,512.0,0.0,344.0,Still,0,0.5-1,2,Normal,3,High,Dry,1,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,0,,,14.5,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3568,,Nyerere Kwa Mtumwa Jeni_30.11.2011,Nyerere Kwa Mtumwa Jeni,384843,Unguja,NYERERE,,,2011,11,11_2011,30.11.2011,30/11/2011,1,1,NYERERE,KWA MTUMWA JENI,NYERERE KWA MTUMWA JENI,POND,pond,POND,pond,pond,urban pond,permanent,perm,permanent,permanent,0,,-6.17225,39.2227,-6.172328333,39.222945,-6.17225,39.2227,-6.17225,39.2227,-6.17225,39.2227,,,,URBAN,15 mins,,00:00:00,,,00:15:00,15,,,,Bulinus sp. not present,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,4,,,,,,92.0,27.5,8.3,125.0,,,Still,0,>1,3,Flooded,4,High,Rainy,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,399.2,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
3567,,Mwantenga B_02.12.2016,Mwantenga B,384840,Unguja,NYERERE,,,2016,12,12_2016,02.12.2016,02/12/2016,51,9,NYERERE,MWANTENGA 'B',MWANTENGA 'B',LAKE,pond,POND,zlarge pond,zlarge pond,,temporary,temp,temporary,temporary,0,,-6.17113,39.22137,-6.17126,39.22123286,-6.17113,39.22137,S 06 10. 268,039 13. 282,S-06°10.268,E-039°13.282,,,,YES,10:20,10:35,10:20:00,10:35:00,00:15:00,00:15:00,15,,,,,,1,1,0,1,0,0,0,1,1,0,0,0,0,3,1,,,,,,,,2,Mtumweni,Kinole,,22,,0.0,27.8,7.2,512.0,0.0,256.0,still,0,>1,3,Flooded,4,High,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,182,68,71,NA,0,0,NA,0,0,NA,91,108,47,0,3,1,0,2.8,2.1,NA,110,49,NA,0,0,NA,0,0,NA,114,50,NA,2,0,NA,1.8,0,NA,116,50,NA,2,0,NA,1.7,0,NA,116,50,NA,1,0,NA,0.9,0,111,113,50,0,2,0,0,1.8,0,1175,10,1.226993865,274,2,0.602409639,166,1,1.204819277,166,1,1.219512195,164,2,0,159,0,1.62601626,246,4
