orig_row_rec,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,include,Year,month,niclo_by_site,Date_ed,month_survey_order,Visit,Shname,Wbtype,wbtype_fin,Wbtype2_ed,no_collected,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_all_genera,pres_non_bulinids,Infsnails,Infsnails_no,niclo_order,niclo_visit,Date_appl_ed,sprayed_but_no_bul,sprayed_when_Bul_presy,sprayed_when_Bul_presn,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip
1861,Mapanya,382703,Pemba,PIKI,,2012,10,y,09/10/2012,8,3,PIKI,RICE PADDY,rice/stream,temporary,23,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,5,2,09/10/2012,,1,0,1,1,1,0,0,0,6,,,42,42 min,10:25,,,date of niclosamide was blank- added from survey date,8.7
1864,Mapanya,382703,Pemba,PIKI,,2013,8,o,03/08/2013,15,6,PIKI,"RICE PADDY, STREAM",rice/stream,temporary,24,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,12,4,03/08/2013,,1,0,1,1,1,0,0,0,2,,,37,37 min,12:50:00,2,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,17.7
1868,Mapanya,382703,Pemba,PIKI,,2014,8,o,31/08/2014,25,10,PIKI,RICE PADDY,rice/stream,temporary,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,20,6,31/08/2014,,1,0,1,1,1,0,0,0,4,,,24,24 min,10:24,2,,,44.8
1869,Mapanya,382703,Pemba,PIKI,,2014,10,y,19/10/2014,27,11,PIKI,RICE PADDY,rice/stream,temporary,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,22,7,19/10/2014,,1,0,1,1,1,0,0,0,2,,,12,12 min,12:34,2,,slight mismatch survey and orig niclosamide date- presume returned later for niclosamiding,54.6
1870,Mapanya,382703,Pemba,PIKI,,2014,12,y,14/12/2014,29,12,PIKI,RICE PADDY,rice/stream,temporary,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,24,8,14/12/2014,,1,0,1,1,1,0,0,0,,,,26,26 min,11:33,2,,,276
1875,Mapanya,382703,Pemba,PIKI,,2016,8,,27/08/2016,47,17,PIKI,RICE PADDY,rice/stream,temporary,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,42,10,27/08/2016,,1,0,1,1,1,0,0,0,2,,,12,12 min,12:51,2,,,128.5
3279,Mapunda A,384826,Unguja,KINYASINI,,2013,2,,04/02/2013,12,4,KINYASINI,RIVER,stream,permanent,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,9,2,04/02/2013,,1,0,1,1,1,0,0,0,,,,20,13:05:00,12:45,4,,date of niclosamide was blank- added from survey date,0
3280,Mapunda A,384826,Unguja,KINYASINI,,2013,8,,28/08/2013,15,5,KINYASINI,RIVER,stream,permanent,4,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,12,3,28/08/2013,,1,0,1,1,0,0,1,0,,,25,160,02:50:00,12:10,4,,date of niclosamide was blank- added from survey date,17.7
3283,Mapunda A,384826,Unguja,KINYASINI,,2014,11,,13/11/2014,28,8,KINYASINI,RIVER,stream,permanent,6,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,23,4,13/11/2014,,1,0,1,1,1,0,0,0,3,,24,15,15 min,10:20,4,,date of niclosamide was blank- added from survey date,284.4
3289,Mapunda A,384826,Unguja,KINYASINI,,2016,8,o,05/08/2016,47,14,KINYASINI,RIVER,stream,permanent,4,1,1,0,0,0,1,1,0,0,0,0,1,4,1,0,0,42,7,05/08/2016,,1,0,1,1,0,1,0,0,4,,640,40,40 min,11:09,3,,date of niclosamide was blank- added from survey date,128.5
3300,Mapunda B (Eneo Jipya),384827,Unguja,KINYASINI,,2015,8,,18/08/2015,37,10,KINYASINI,RIVER,stream,permanent,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,2,18/08/2015,,1,0,1,1,0,1,0,0,2,,160,10,10 min,11:25,3,,date of niclosamide was blank- added from survey date,57.8
3302,Mapunda B (Eneo Jipya),384827,Unguja,KINYASINI,,2016,8,o,09/08/2016,47,12,KINYASINI,RIVER,stream,permanent,6,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,42,3,09/08/2016,,1,0,1,1,1,0,0,0,2,,16,15,10:45:00,10:30,2,,date of niclosamide was blank- added from survey date,128.5
3303,Mapunda B (Eneo Jipya),384827,Unguja,KINYASINI,,2016,10,y,31/10/2016,49,13,KINYASINI,RIVER,stream,permanent,35,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,44,4,31/10/2016,,1,0,1,1,0,1,0,0,,,,60,1 hr,10:30,4,,date of niclosamide was blank- added from survey date,20
442,Mapungwi,382704,Pemba,KANGAGANI,,2012,9,o,03/09/2012,7,3,KANGAGANI,RICE PADDY,zlarge pond,permanent,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,03/09/2012,,1,0,1,1,0,0,1,0,,3200,,2880,2 days,09:30,,,2 days real? Nb date of niclosamide was blank- added from survey date,67.7
446,Mapungwi,382704,Pemba,KANGAGANI,,2013,8,o,06/08/2013,15,7,KANGAGANI,"POND, RICE PADDY",zlarge pond,permanent,14,1,1,0,0,0,0,0,1,0,0,0,,2,1,,,12,3,06/08/2013,,1,0,1,1,0,0,1,0,,250,2.5,25,25 min,10:30:00,4,,,17.7
448,Mapungwi,382704,Pemba,KANGAGANI,,2014,2,o,10/02/2014,20,9,KANGAGANI,POND,zlarge pond,permanent,,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,17,5,10/02/2014,,1,0,1,1,1,0,1,0,1,150,1.5,18,18 min,10:30,4,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,108.2
450,Mapungwi,382704,Pemba,KANGAGANI,,2014,9,,10/09/2014,26,11,KANGAGANI,RICE PADDY,zlarge pond,permanent,4,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,21,7,10/09/2014,,1,0,1,1,0,0,1,0,,150,,10,10 min,11:10,4,,,73.6
454,Mapungwi,382704,Pemba,KANGAGANI,,2015,9,o,07/09/2015,38,15,KANGAGANI,RICE PADDY,zlarge pond,permanent,15,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,33,11,07/09/2015,,1,0,1,1,1,0,1,0,,150,1.5,20,20 min,10:40,4,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,39
455,Mapungwi,382704,Pemba,KANGAGANI,,2015,11,y,07/11/2015,40,16,KANGAGANI,POND,zlarge pond,permanent,7,1,1,0,0,0,0,0,1,0,0,0,,2,1,,,35,12,07/11/2015,,1,0,1,1,0,0,1,0,,100,1,6,6 min,11:03,3,,mismatch survey and orig niclosamide date format- assume the latter was switched to at some point like other records to MM/DD/YY,274.8
457,Mapungwi,382704,Pemba,KANGAGANI,,2016,11,y,05/11/2016,50,18,KANGAGANI,POND,zlarge pond,permanent,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,45,14,05/11/2016,,1,0,1,1,1,0,1,0,4,50,0.5,30,30 min,11:48,4,,,91.5
2695,Matetema,384828,Unguja,BANDAMAJI,,2012,11,,26/11/2012,9,4,BANDAMAJI,RIVER,stream,permanent,6,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,6,1,26/11/2012,,1,0,1,1,1,0,0,0,3,,,30,10:00:00,09:30,4,,date of niclosamide was blank- added from survey date,305.5
2697,Matetema,384828,Unguja,BANDAMAJI,,2013,9,,04/09/2013,16,6,BANDAMAJI,STREAM,stream,permanent,59,1,1,0,1,0,1,1,0,0,0,0,0,4,1,0,0,13,2,04/09/2013,,1,0,1,1,1,0,0,0,,,10,60,12:20:00,11:20,4,,date of niclosamide was blank- added from survey date,19.4
2698,Matetema,384828,Unguja,BANDAMAJI,,2014,2,,12/02/2014,20,7,BANDAMAJI,RIVER,stream,permanent,53,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,3,12/02/2014,,1,0,1,1,1,0,0,0,,,5,40,40 min,11:25,,,12:05 - 40 min- verbatim duration; date of niclosamide was blank- added from survey date,108.2
2701,Matetema,384828,Unguja,BANDAMAJI,,2015,3,,16/03/2015,32,10,BANDAMAJI,STREAM,stream,permanent,8,1,1,0,0,0,1,1,0,0,0,0,0,3,1,,,27,4,16/03/2015,,1,0,1,1,1,0,0,0,2,,,10,10 min,10:45,2,,date of niclosamide was blank- added from survey date,232.4
2700,Matetema,384828,Unguja,BANDAMAJI,,2015,7,o,02/07/2015,36,9,BANDAMAJI,RIVER,stream,permanent,10,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,31,5,02/07/2015,,1,0,1,1,1,0,0,0,3,,24,20,20 min,11:20,3,,date of niclosamide was blank- added from survey date,43.7
2702,Matetema,384828,Unguja,BANDAMAJI,,2015,8,y,25/08/2015,37,11,BANDAMAJI,RIVER,stream,permanent,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,32,6,25/08/2015,,1,0,1,1,1,0,0,0,3,,240,15,15 min,10:50,3,,date of niclosamide was blank- added from survey date,57.8
2703,Matetema,384828,Unguja,BANDAMAJI,,2016,2,,09/02/2016,43,12,BANDAMAJI,STREAM,stream,permanent,6,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,38,7,09/02/2016,,1,0,1,1,0,1,0,0,3,,240,25,25 min,10:50,3,,date of niclosamide was blank- added from survey date,0.5
2704,Matetema,384828,Unguja,BANDAMAJI,,2016,8,,15/08/2016,47,13,BANDAMAJI,RIVER,stream,permanent,19,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,42,8,15/08/2016,,1,0,1,1,0,1,0,0,2,,320,20,20 min,10:30,3,,date of niclosamide was blank- added from survey date,128.5
2705,Matetema,384828,Unguja,BANDAMAJI,,2016,11,,04/11/2016,50,14,BANDAMAJI,RIVER,stream,permanent,19,1,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,45,9,04/11/2016,,1,0,1,1,0,1,0,0,2,,160,20,20 min,11:10,3,,date of niclosamide was blank- added from survey date,91.5
2706,Matetema,384828,Unguja,BANDAMAJI,,2017,2,,01/02/2017,53,15,BANDAMAJI,POND,stream,permanent,19,1,1,0,0,0,1,1,0,0,0,1,1,5,1,0,0,48,10,01/02/2017,,1,0,1,1,0,1,0,0,2,,160,20,20 min,10:40,3,,date of niclosamide was blank- added from survey date,13
1228,Mavungwa,382706,Pemba,MBUZINI,,2012,9,o,13/09/2012,7,3,MBUZINI,,zlarge pond,permanent,47,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,13/09/2012,,1,0,1,1,0,0,1,0,,400,,25,25 min,12:10,,,date of niclosamide was blank- added from survey date,67.7
1230,Mavungwa,382706,Pemba,MBUZINI,,2012,11,y,01/11/2012,9,5,MBUZINI,,zlarge pond,permanent,6,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,6,3,01/11/2012,,1,0,1,1,1,0,0,0,3,24,,43,43 min,10:50,,,date of niclosamide was blank- added from survey date,305.5
1232,Mavungwa,382706,Pemba,MBUZINI,,2013,2,y,07/02/2013,12,7,MBUZINI,POND,zlarge pond,permanent,,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,9,5,07/02/2013,,1,0,1,1,0,0,1,0,,100,,5,5 min,11:40:00,1,,date of niclosamide was blank- added from survey date,0
1233,Mavungwa,382706,Pemba,MBUZINI,,2013,3,y,10/03/2013,13,8,MBUZINI,POND,zlarge pond,permanent,3,1,1,0,0,1,0,0,1,0,0,0,0,3,1,,,10,6,10/03/2013,,1,0,1,1,1,0,1,0,8,100,1,23,23 min,10:19:00,4,,date of niclosamide was blank- added from survey date,314.8
1234,Mavungwa,382706,Pemba,MBUZINI,,2013,8,o,19/08/2013,15,9,MBUZINI,"POND, RICE PADDY",zlarge pond,permanent,17,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,12,7,19/08/2013,,1,0,1,1,1,0,1,0,1,,1.5,22,22 min,11:03,4,,date of niclosamide was blank- added from survey date,17.7
1238,Mavungwa,382706,Pemba,MBUZINI,,2014,9,o,23/09/2014,26,13,MBUZINI,POND,zlarge pond,permanent,1,1,1,0,0,1,0,0,1,0,0,0,0,3,1,,,21,11,23/09/2014,,1,0,1,1,0,0,1,0,,200,,12,12 min,11:53,4,,,73.6
1243,Mavungwa,382706,Pemba,MBUZINI,,2015,9,o,13/09/2015,38,18,MBUZINI,POND,zlarge pond,permanent,21,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,33,15,13/09/2015,,1,0,1,1,0,0,1,0,,150,1.5,8,8 min,10:18,4,,,39
1244,Mavungwa,382706,Pemba,MBUZINI,,2015,11,y,22/11/2015,40,19,MBUZINI,POND,zlarge pond,permanent,1,1,1,0,0,0,0,0,1,0,0,0,,2,1,,,35,16,22/11/2015,,1,0,1,1,0,0,1,0,,150,1.5,9,9 min,10:48,3,,date application in month-day format- replaced with survey date,274.8
1245,Mavungwa,382706,Pemba,MBUZINI,,2016,9,o,20/09/2016,48,20,MBUZINI,POND,zlarge pond,permanent,11,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,43,17,20/09/2016,,1,0,1,1,1,0,1,0,4,150,1.5,16,16 min,09:40,4,,,59.3
1250,Mavungwa B,382707,Pemba,MBUZINI,,2012,9,,13/09/2012,7,2,MBUZINI,RICE PADDY,zlarge pond,permanent,104,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,13/09/2012,,1,0,1,1,0,0,1,0,,150,,12,12 min,10:32,,,date of niclosamide was blank- added from survey date,67.7
1251,Mavungwa B,382707,Pemba,MBUZINI,,2013,3,,10/03/2013,13,3,MBUZINI,RICE PADDY,zlarge pond,permanent,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,10,2,10/03/2013,,1,0,1,1,1,1,0,0,2,50,0.5,27,27 min,11:12:00,4,,date of niclosamide was blank- added from survey date,314.8
1236,Mavungwa B,382707,Pemba,MBUZINI,,2014,2,o,03/02/2014,20,11,MBUZINI,RICE PADDY,zlarge pond,permanent,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,17,5,03/02/2014,,1,0,1,1,0,0,1,0,,150,1.5,2,2 min,10:10,4,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,108.2
1255,Mavungwa B,382707,Pemba,MBUZINI,,2014,9,,23/09/2014,26,7,MBUZINI,POND,zlarge pond,permanent,14,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,21,7,23/09/2014,,1,0,1,1,0,0,1,0,,200,,12,12 min,12:26,,,,73.6
1258,Mavungwa B,382707,Pemba,MBUZINI,,2016,9,o,20/09/2016,48,10,MBUZINI,POND,zlarge pond,permanent,11,1,1,0,0,1,0,0,1,0,0,0,0,3,1,,,43,11,20/09/2016,,1,0,1,1,1,0,1,0,4,100,1,17,17 min,10:37,4,,,59.3
480,Maziwa Mawili,382708,Pemba,KANGAGANI,,2012,9,o,05/09/2012,7,2,KANGAGANI,RICE PADDY,zlarge pond,temporary,2,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,05/09/2012,,1,0,1,1,0,0,1,0,,413,,60,1 hr,09:30,,,date of niclosamide was blank- added from survey date,67.7
484,Maziwa Mawili,382708,Pemba,KANGAGANI,,2013,8,o,12/08/2013,15,6,KANGAGANI,"POND, RICE PADDY",zlarge pond,temporary,,1,1,1,0,0,0,0,1,0,0,0,,2,1,,,12,4,12/08/2013,,1,0,1,1,1,0,1,0,1,100,1,21,21 min,11:10:00,4,Used 8 litre hudson sprayer and power sprayer,date of niclosamide was blank- added from survey date,17.7
2298,Maziwa Pacha,382709,Pemba,VITONGOJI,,2012,9,o,17/09/2012,7,2,VITONGOJI,,zlarge pond,temporary,146,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,17/09/2012,,1,0,1,1,0,0,1,0,,50,,4,4 min,12:27,,,date of niclosamide was blank- added from survey date,67.7
2302,Maziwa Pacha,382709,Pemba,VITONGOJI,,2013,8,o,24/08/2013,15,6,VITONGOJI,"POND, RICE PADDY",zlarge pond,temporary,12,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,12,3,24/08/2013,,1,0,1,1,0,0,1,0,,50,1,3,3 min,07:09,3,,date of niclosamide was blank- added from survey date,17.7
2306,Maziwa Pacha,382709,Pemba,VITONGOJI,,2014,9,o,17/09/2014,26,10,VITONGOJI,RICE PADDY,zlarge pond,temporary,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,21,4,17/09/2014,,1,0,1,1,1,0,1,0,1,50,0.5,4,4 min,11:12,4,,,73.6
2310,Maziwa Pacha,382709,Pemba,VITONGOJI,,2015,5,,16/05/2015,34,14,VITONGOJI,POND,zlarge pond,temporary,14,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,29,6,16/05/2015,,1,0,1,1,1,0,0,0,1,,,13,13 min,12:20,1,,"mismatch survey and orig niclosamide dates- orig record the same- 16/5/15 survey, 19/9/15 niclo",496.3
2849,Mazizini (Kiwanja Cha Mpira),384829,Unguja,DONGE MCHANGANI,,2014,11,,27/11/2014,28,5,DONGE MCHANGANI,DAM,pond,temporary,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,27/11/2014,,1,0,1,1,1,0,0,0,4,,32,30,30 min,13:02,3,,date of niclosamide was blank- added from survey date,284.4
2708,Mbalungini Mpungani A,498896,Unguja,BANDAMAJI,,2014,11,,10/11/2014,28,2,BANDAMAJI,RIVER,pond,temporary,7,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,23,1,10/11/2014,,1,0,1,1,1,0,0,0,2,,16,10,10 min,11:20,2,,date of niclosamide was blank- added from survey date,284.4
2321,Mbiliwili,382710,Pemba,VITONGOJI,,2013,8,o,27/08/2013,15,6,VITONGOJI,"POND, RICE PADDY",zlarge pond,temporary,42,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,12,2,27/08/2013,,1,0,1,1,0,0,1,0,,150,1.5,8,8 min,12:46,4,,date of niclosamide was blank- added from survey date,17.7
2322,Mbiliwili,382710,Pemba,VITONGOJI,,2013,9,y,30/09/2013,16,7,VITONGOJI,"POND, RICE PADDY",zlarge pond,temporary,7,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,13,3,30/09/2013,,1,0,1,1,0,0,1,0,,50,0.5,4,4 min,12:28,4,,date of niclosamide was blank- added from survey date,19.4
2325,Mbiliwili,382710,Pemba,VITONGOJI,,2014,9,o,20/09/2014,26,10,VITONGOJI,RICE PADDY,zlarge pond,temporary,20,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,21,4,20/09/2014,,1,0,1,1,0,0,1,0,,50,,6,6 min,11:34,4,,,73.6
2326,Mbiliwili,382710,Pemba,VITONGOJI,,2014,11,y,11/11/2014,28,11,VITONGOJI,POND,zlarge pond,temporary,6,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,23,5,11/11/2014,,1,0,1,1,1,0,0,0,1,,,12,12 min,11:54,1,,,284.4
2329,Mbiliwili,382710,Pemba,VITONGOJI,,2015,9,o,19/09/2015,38,14,VITONGOJI,RICE PADDY,zlarge pond,temporary,20,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,33,7,19/09/2015,,1,0,1,1,1,0,0,0,1,,,13,13 min,02:07,1,,,39
2330,Mbiliwili,382710,Pemba,VITONGOJI,,2015,11,y,23/11/2015,40,15,VITONGOJI,RICE PADDY,zlarge pond,temporary,3,1,1,0,0,0,0,0,1,0,0,0,,2,1,,,35,8,23/11/2015,,1,0,1,1,1,0,0,0,2,,,24,24 min,11:30,2,,date application in month-day format- replaced with survey date,274.8
499,Mboje,382711,Pemba,KANGAGANI,,2012,9,o,05/09/2012,7,2,KANGAGANI,RICE PADDY,pond,permanent,21,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,05/09/2012,,1,0,1,1,0,0,1,0,,400,,120,2 hr,11:45,,,date of niclosamide was blank- added from survey date,67.7
507,Mbuwi,382712,Pemba,KANGAGANI,,2013,8,o,13/08/2013,15,5,KANGAGANI,"POND, RICE PADDY",zlarge pond,permanent,1,1,1,0,0,0,0,0,1,0,0,0,,2,1,,,12,4,13/08/2013,,1,0,1,1,0,0,1,0,,300,,,,,1,"300lts (3kg) of niclosamide were applied, power sprayer",date of niclosamide was blank- added from survey date,17.7
516,Mbuwi,382712,Pemba,KANGAGANI,,2015,9,o,07/09/2015,38,14,KANGAGANI,POND,zlarge pond,permanent,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,33,13,07/09/2015,,1,0,1,1,1,0,0,0,3,,,36,36 min,12:25,2,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,39
3305,Mdodo Pilau,498899,Unguja,KINYASINI,,2015,7,o,01/07/2015,36,1,KINYASINI,STREAM,pond,permanent,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,31,1,01/07/2015,,1,0,1,1,1,0,0,0,2,,16,10,10 min,13:20,2,,date of niclosamide was blank- added from survey date,43.7
3307,Mdodo Pilau,498899,Unguja,KINYASINI,,2016,1,,13/01/2016,42,3,KINYASINI,DAM,pond,permanent,8,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,37,3,13/01/2016,,1,0,1,1,0,1,0,0,2,,160,30,30 min,12:10,4,,date of niclosamide was blank- added from survey date,113.9
3308,Mdodo Pilau,498899,Unguja,KINYASINI,,2016,7,,26/07/2016,46,4,KINYASINI,DAM,pond,permanent,5,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,41,4,26/07/2016,,1,0,1,1,0,1,0,0,2,,160,30,30 min,10:30,3,,date of niclosamide was blank- added from survey date,2
1382,Meno Pembe,382716,Pemba,MGOGONI,,2013,7,o,08/07/2013,14,5,MGOGONI,"RICE PADDY, STREAM",pond,permanent,1,1,1,0,0,0,0,0,1,0,0,0,,2,1,1,1,11,2,08/07/2013,,1,0,1,1,1,0,0,0,1,,,15,15 min,13:04:00,1,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,6.1
2860,Mfenesini (Mwembe Kiti),384830,Unguja,DONGE MCHANGANI,,2014,12,,01/12/2014,29,5,DONGE MCHANGANI,DAM,pond,temporary,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,01/12/2014,,1,0,1,1,1,0,0,0,2,,16,10,10 min,15:25,0,,date of niclosamide was blank- added from survey date,276
2944,Misufini,498901,Unguja,JUMBI,,2014,12,,16/12/2014,29,1,JUMBI,STREAM,pond,permanent,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,24,1,16/12/2014,,1,0,1,1,1,0,0,0,2,,16,30,30 min,12:55,2,,date of niclosamide was blank- added from survey date,276
2945,Misufini,498901,Unguja,JUMBI,,2015,4,,21/04/2015,33,2,JUMBI,RIVER,pond,permanent,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,28,2,21/04/2015,,1,0,1,1,1,0,0,0,2,,,20,20 min,10:25,4,,date of niclosamide was blank- added from survey date,134.3
2946,Misufini,498901,Unguja,JUMBI,,2015,10,,19/10/2015,39,3,JUMBI,RIVER,pond,permanent,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,34,3,19/10/2015,,1,0,1,1,1,0,0,0,2,,160,20,20 min,10:55,3,,date of niclosamide was blank- added from survey date,22.6
2947,Misufini,498901,Unguja,JUMBI,,2016,4,,05/04/2016,45,4,JUMBI,DAM,pond,permanent,5,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,40,4,05/04/2016,,1,0,1,1,0,1,0,0,2,,160,30,30 min,11:35,3,,date of niclosamide was blank- added from survey date,459.6
2950,Misufini,498901,Unguja,JUMBI,,2017,2,y,27/02/2017,53,7,JUMBI,POND,pond,permanent,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,48,6,27/02/2017,,1,0,1,1,0,1,0,0,2,,160,10,10 min,10:50,3,,date of niclosamide was blank- added from survey date,13
529,Mitogonyani,382719,Pemba,KANGAGANI,,2013,9,y,28/09/2013,16,7,KANGAGANI,"POND, RICE PADDY",zlarge pond,permanent,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,13,2,28/09/2013,,1,0,1,1,0,0,1,0,,200,2,,,,,,date of niclosamide was blank- added from survey date,19.4
530,Mitogonyani,382719,Pemba,KANGAGANI,,2014,2,o,10/02/2014,20,8,KANGAGANI,POND,zlarge pond,permanent,,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,17,3,10/02/2014,,1,0,1,1,1,0,1,0,2,200,2,30,30 min,12:53,4,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,108.2
536,Mitogonyani,382719,Pemba,KANGAGANI,,2015,9,o,05/09/2015,38,14,KANGAGANI,POND,zlarge pond,permanent,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1,,,33,8,05/09/2015,,1,0,1,1,1,0,1,0,,50,0.5,18,18 min,01:37,4,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,39
543,Mjumbe,382720,Pemba,KANGAGANI,,2012,9,o,11/09/2012,7,2,KANGAGANI,RICE PADDY,zlarge pond,permanent,17,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,4,1,11/09/2012,,1,0,1,1,0,0,1,0,,2400,,240,4 hr,10:00,,,date of niclosamide was blank- added from survey date,67.7
547,Mjumbe,382720,Pemba,KANGAGANI,,2013,8,o,13/08/2013,15,6,KANGAGANI,"POND, RICE PADDY",zlarge pond,permanent,34,1,1,0,0,1,0,0,1,0,0,0,,3,1,,,12,4,13/08/2013,,1,0,1,1,0,0,1,0,,300,3,30,30 min,10:59:00,4,Power sprayer,date of niclosamide was blank- added from survey date,17.7
853,Mkojani A,382723,Pemba,KISIWANI,,2012,8,o,28/08/2012,6,3,KISIWANI,RICE PADDY,stream,temporary,205,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,3,1,28/08/2012,,1,0,1,1,1,0,0,0,4,32,,,,,,,date of niclosamide was blank- added from survey date,29.8
859,Mkojani A,382723,Pemba,KISIWANI,,2013,8,o,05/08/2013,15,7,KISIWANI,"RICE PADDY, STREAM",stream,temporary,33,1,1,0,0,0,0,0,0,0,0,0,,1,0,,,12,2,05/08/2013,,1,0,1,1,1,0,0,0,1,,,18,18 min,11:55:00,1,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,17.7
860,Mkojani A,382723,Pemba,KISIWANI,,2013,9,y,14/09/2013,16,3,KISIWANI,"RICE PADDY, STREAM",stream,temporary,79,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,13,3,14/09/2013,,1,0,1,1,1,0,0,0,1,,,14,14 min,10:59,1,,date of niclosamide was blank- added from survey date,19.4
863,Mkojani A,382723,Pemba,KISIWANI,,2014,9,o,02/09/2014,26,6,KISIWANI,RICE PADDY,stream,temporary,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,21,4,02/09/2014,,1,0,1,1,1,0,0,0,3,,1.5,24,24 min,11:20,2,,,73.6
867,Mkojani A,382723,Pemba,KISIWANI,,2015,8,o,30/08/2015,37,8,KISIWANI,STREAM,stream,temporary,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,32,7,30/08/2015,,1,0,1,1,1,0,0,0,1,,,12,12 min,12:30,1,,,57.8
