orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Island,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,a.2012,y.1.2012,y.9.2012,a.2013,y.9.2013,a.2014,y.9.2014,a.2015,y.9.2015,a.2016,y.9.2016,a.2017,y.1.2017,y.9.2017,y.1.2018,y.9.2018,y.9.2019,a.2019,monthly_precip
1632,,Kwamwanazabadi_28.09.2016,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2016,9,9_2016,28.09.2016,28/09/2016,48,19,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-4.93538,39.71992,-4.93538,39.71992,S 04 56. 123,039 43. 195,S 04.56.123,E 039.43.195,,,,KIUYU KWA MANDA,12:41 PM,12:48:30 PM,12:41:00,12:48:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,40,,45.0,28.8,6.1,90.0,,,Still,0,>1,3,Low,2,Low,Dry,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,1,1,1,0,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,59.3
1620,,Kwamwanazabadi_04.09.2013,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2013,9,9_2013,04.09.2013,04/09/2013,16,7,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,1,,-4.93538,39.71988,-4.93538,39.71988,S 04 56. 123,039 43. 193,S 04 56. 123,E 039 43.193,,,,KIUYU KWA MANDA,13:02:00,13:09:30,13:02:00,13:09:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,MARYAM KHALFAN ALY,OMAR SAID ABEID,,56,,9.8,26.0,8.3,25.5,0.0,,Still,0,>1,3,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,,0,1,0,0,1,1,1,1,0,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,19.4
1623,,Kwamwanazabadi_17.08.2014,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2014,8,8_2014,17.08.2014,17/08/2014,25,10,Pemba,MSUKA MAGHARIBI,KWAMWANA ZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-4.93538,39.71988,-4.93538,39.71988,S 04 56. 123,039 43. 193,S 04.56.123,E 039.43.193,,,,KIUYU KWA MANDA,12:51 PM,1:06 PM,12:51:00,13:06:00,00:15:00,00:15:00,15,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,2,,,,55,,24.0,31.1,9.4,51.2,0.0,,Still,0,>1,3,Low,2,High,,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,1,1,0,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,44.8
1616,,Kwamwanazabadi_01.10.2012,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2012,10,10_2012,01.10.2012,01/10/2012,8,3,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-4.93537,39.71985,-4.93537,39.71985,S 04 56. 122,039 43. 191,S 04.56.122,E 039.43.191,,,,KIUYU KWA MANDA,1:03:00 PM,1:10:30 PM,13:03:00,13:10:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,,,,19,,33.0,30.3,7.7,69.6,0.0,,Still,0,>1,3,Low,2,Low,Dry,1,0,0,0,0,0,0,Mud,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,grass,0,1,0,0,0,0,0,0,0,0,0,0,,washing_bathing,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,8.7
1617,,Kwamwanazabadi_07.01.2013,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2013,1,1_2013,07.01.2013,07/01/2013,11,4,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-4.93535,39.71993,-4.93535,39.71993,S 04 56. 121,039 43. 196,S 04.56.121,E 039.43.196,,,,KIUYU KWA MANDA,13:01:00,13:08:30,13:01:00,13:08:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,42,,60.1,33.7,8.0,133.3,0.0,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,103
1621,,Kwamwanazabadi_08.01.2014,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2014,1,1_2014,08.01.2014,08/01/2014,19,8,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-4.93535,39.71988,-4.93535,39.71988,S 04 56. 121,039 43. 193,s 04.56.121,e039.43.193,,,,KIUYU KWA MANDA,1:41 PM,1:48:30 PM,13:41:00,13:48:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,13,,10.3,32.1,8.0,22.8,0.0,,Still,0,0.5-1,2,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,0.3
1626,,Kwamwanazabadi_28.01.2015,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2015,1,1_2015,28.01.2015,28/01/2015,30,13,Pemba,MSUKA MAGHARIBI,KWAMWANA ZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-4.93535,39.71983,-4.93535,39.71983,S 04 56. 121,039 43. 190,S 04.56.121,E 039.43.190,,,,KIUYU KWA MANDA,12:01 PM,12:16 PM,12:01:00,12:16:00,00:15:00,00:15:00,15,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,2,,,,26,,108.5,32.8,9.7,226.0,0.1,,Still,0,>1,3,Low,2,High,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,19.6
1631,,Kwamwanazabadi_10.08.2016,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2016,8,8_2016,10.08.2016,10/08/2016,47,18,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-4.93525,39.71992,-4.93525,39.71992,S 04 56. 115,039 43. 195,S 04.56.115,E 039.43.195,,,,KIUYU KWA MANDA,11:40 AM,11:47:30 AM,11:40:00,11:47:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,10,,158.0,28.9,4.8,315.0,,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,128.5
1627,,Kwamwanazabadi_15.03.2015,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2015,3,3_2015,15.03.2015,15/03/2015,32,14,Pemba,MSUKA MAGHARIBI,KWAMWANA ZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-4.9352,39.71995,-4.9352,39.71995,S 04 56. 112,039 43. 197,S 04.56.112,E 039.43.197,,,,KWAMANDA,12:15 PM,12:22:30 PM,12:15:00,12:22:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,38,,47.6,30.7,9.5,100.3,0.0,,Still,0,0.5-1,2,Low,2,Low,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,232.4
1634,,Kwamwanazabadi_11.01.2017,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2017,1,1_2017,11.01.2017,11/01/2017,52,21,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,RICE PADDY,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,1,,-4.93518,39.71983,-4.93518,39.71983,S 04 56. 111,039 43. 190,S 04.56.111,E 039.43.190,SITE DRIED,y,y,KIUYU KWA MANDA,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,9,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,0
1622,,Kwamwanazabadi_15.02.2014,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2014,2,2_2014,15.02.2014,15/02/2014,20,9,Pemba,MSUKA MAGHARIBI,KWAMWANA ZABADI,KWAMWANAZABADI,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-4.93515,39.71985,-4.93515,39.71985,S 04 56. 109,039 43. 191,S 04.56.109,E 039.43.191,SITE DRIED,y,,KIUYU KWA MANDA,12:50 PM,12:57:30,12:50:00,12:57:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,site recorded as dry but snails present,,,,,,4,,,,32,water readings but site recorded as dried,12.0,34.0,9.4,28.0,0.0,,Still,0,0.5-1,2,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,1,1,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,108.2
1618,,Kwamwanazabadi_14.02.2013,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2013,2,2_2013,14.02.2013,14/02/2013,12,5,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,0,,-4.93512,39.7198,-4.93512,39.7198,S 04 56. 107,039 43. 188,S 04.56.107,E 039.43.188,SITE NEARLY DRY,,,KIUYU KWA MANDA,12:15:00,12:22:30,12:15:00,12:22:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,28,,366.0,33.4,6.2,752.0,0.4,,Still,0,0.5-1,2,Low,2,Low,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,0
1633,,Kwamwanazabadi_28.11.2016,Kwamwanazabadi,382691,MSUKA MAGHARIBI,,,2016,11,11_2016,28.11.2016,28/11/2016,50,20,Pemba,MSUKA MAGHARIBI,KWAMWANAZABADI,KWAMWANAZABADI,POND,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,0,,-4.93512,39.7197,-4.93512,39.7197,S 04 56. 107,039 43. 182,S 04.56.107,E 039.43.182,,,,KIUYU KWA MANDA,11:51 AM,11:58:30 AM,11:51:00,11:58:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,22,,190.0,28.4,5.8,424.0,,,still,0,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,0,1.1,1.9,0,0,0,0,2,0,0,1.9,4.2,0.9,0,0,0,0,1.64,91.5
440,,Mapungwi_24.11.2011,Mapungwi,382704,KANGAGANI,,,2011,11,11_2011,24.11.2011,24/11/2011,1,1,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,POND,,POND,zlarge pond,zlarge pond,"one of ponds surrounding village- kangagani? V large, lot of floating veg",permanent,,permanent,permanent,0,,-5.1719,39.82021667,-5.1719,39.82021667,-5.1719,39.82021667,-5.1719,39.82021667,,,,MAPUNGWI,15 minutes,,00:00:00,,,00:15:00,15,,,Bulinus spp.,"B. globosus,B. forskalii",32,1,1,1,1,0,1,0,0,1,0,0,0,0,1,Bulinus sp,,,,,,,,,,,48,,37.9,34.7,7.9,80.0,0.0,,Still,0,>1,3,Flooded,4,High,Rainy,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multiple,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,399.2
457,,Mapungwi_05.11.2016,Mapungwi,382704,KANGAGANI,,,2016,11,11_2016,05.11.2016,05/11/2016,50,18,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,POND,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,0,,-5.17218,39.82038,-5.17218,39.82038,S 05 10. 331,039 49. 223,S 05.10.331,E 039.49.223,,,,MAPUNGWI,11:30 AM,11:37:30 AM,11:30:00,11:37:30,00:07:30,00:07:30,8,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,37,,65.0,32.8,8.4,131.0,,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,,Ablution,45,14,05/11/2016,05.11.2016,05.11.2016,,Y,y,1,1,0,1,0,4,50,0.5,30,30 min,30 min,11:48,4,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,91.5
458,,Mapungwi_28.12.2016,Mapungwi,382704,KANGAGANI,,,2016,12,12_2016,28.12.2016,28/12/2016,51,19,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.17213,39.82037,-5.17213,39.82037,S 05 10. 328,039 49. 222,S 05.10.328,E 039.49.222,,,,MAPUNGWI,10:40 AM,10:47:30 AM,10:40:00,10:47:30,00:07:30,00:07:30,8,,BulinusspSteffi- ie Bulinus presence was 0 although was a count recorded,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,30,,103.0,35.7,6.8,211.0,,,still,0,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,0,0,1,1,0,1,1,Ablution,46,15,28/12/2016,28.12.2016,28.12.2016  00:00:00,,,y,1,1,0,0,0,2,,,12,12 min,12 min,10:52,2,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,182
453,,Mapungwi_17.02.2015,Mapungwi,382704,KANGAGANI,,,2015,2,2_2015,17.02.2015,17/02/2015,31,14,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,POND,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,0,,-5.17208,39.82042,-5.17208,39.82042,S 05 10. 325,039 49. 225,S 05.10.325,E 039.49.225,,,,MAPUNGWI,12:51 PM,12:58:30 PM,12:51:00,12:58:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,47,,87.7,30.2,10.2,183.5,0.1,,Still,0,>1,3,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,1,1,1,0,0,0,1,1,Ablution,26,10,17/02/2015,17.02.2015,15.02.2015,Y,,y,1,0,0,1,0,1,50,,18,18 min,18 min,01:04,4,,"mismatch survey and orig niclosamide date format- which correct- orig record the same- 17/2/15 for survey, 15/2/15 for niclo",2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,11
455,,Mapungwi_07.11.2015,Mapungwi,382704,KANGAGANI,,,2015,11,11_2015,07.11.2015,07/11/2015,40,16,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,POND,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,0,,-5.172,39.82035,-5.172,39.82035,S 05 10. 320,039 49. 221,S 05.10.320,E 039.49.221,,,,MAPUNGWI,10:37 AM,10:47 AM,10:37:00,10:47:00,00:10:00,00:10:00,10,,,,,7,1,1,1,0,0,0,0,0,1,0,0,0,,1,,,,,,,,3,,,,42,,45.0,,10.5,94.9,0.0,,Still,0,>1,3,Low,2,High,,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,,,35,12,07/11/2015,07.11.2015,11.07.2015,,Y,y,1,0,0,1,0,,100,1,6,6 min,6 min,11:03,3,,mismatch survey and orig niclosamide date format- assume the latter was switched to at some point like other records to MM/DD/YY,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,274.8
456,,Mapungwi_17.09.2016,Mapungwi,382704,KANGAGANI,,,2016,9,9_2016,17.09.2016,17/09/2016,48,17,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,RICE PADDY,,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,1,,-5.172,39.82035,-5.172,39.82035,S 05 10. 320,039 49. 221,S 05.10.320,E 039.49.221,,,,MAPUNGWI,10:15 AM,10:22:30 min,10:15:00,10:22:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,27,,71.0,28.7,7.8,143.0,,,Still,0,>1,3,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,1,0,1,1,1,1,0,1,,Ablution,43,13,17/09/2016,17.09.2016,17.09.2016,Y,,y,1,1,0,1,0,4,100,1,28,28 min,28 min,10:32,4,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,59.3
445,,Mapungwi_10.03.2013,Mapungwi,382704,KANGAGANI,,,2013,3,3_2013,10.03.2013,10/03/2013,13,6,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-5.17198,39.8204,-5.17198,39.8204,S 05 10. 319,039 49. 224,S 05.10.319,E 039.49.224,,,,MAPUNGWI,12:30:00,12:37:30,12:30:00,12:37:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,There were observed dead shells of lanistes,33,,137.3,34.0,9.1,286.0,0.1,,,,>1,3,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,This site not sprayed because no bulinuis found concecutive visit,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,314.8
446,"collection: Bulinus globosus, 38",Mapungwi_06.08.2013,Mapungwi,382704,KANGAGANI,,,2013,8,8_2013,06.08.2013,06/08/2013,15,7,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,"POND, RICE PADDY",,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.17198,39.82033,-5.17198,39.82033,S 05 10. 319,039 49. 220,S05.10.319,E039.49.220,,,,MAPUNGWI,10:05:00,10:16:00,10:05:00,10:16:00,00:11:00,00:11:00,11,,,,,14,1,1,1,0,0,0,0,0,1,0,0,0,,1,,,,,,,,3,OMAR SAID ABEID,MSANIF OTHMAN,,80,,106.6,26.8,8.9,222.0,0.1,,Still,0,,,Normal,3,High,Rainy,1,1,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,0,,1,0,1,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,0,1,1,1,0,1,,,12,3,06/08/2013,06.08.2013,08.17.2013,,Y,y,1,0,0,1,0,,250,2.5,25,25 min,25,10:30:00,4,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,17.7
452,,Mapungwi_28.12.2014,Mapungwi,382704,KANGAGANI,,,2014,12,12_2014,28.12.2014,28/12/2014,29,13,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.17195,39.82035,-5.17195,39.82035,S 05 10. 317,039 49. 221,S 05.10.317,E 039.49.221,,,,MAPUNGWI,2:25 PM,2:32:30 PM,14:25:00,14:32:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,4,,,,32,,55.0,31.8,10.6,115.7,0.0,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,1,Ablution,24,9,28/12/2014,28.12.2014,28.12.2014,Y,,y,1,1,0,1,0,1,150,1.5,18,18 min,18 min,02:39,4,,,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,276
442,,Mapungwi_03.09.2012,Mapungwi,382704,KANGAGANI,,,2012,9,9_2012,03.09.2012,03/09/2012,7,3,Pemba,KANGAGANI,MAPUNGWI,MAPUNGWI,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.17192,39.75362,-5.17192,39.75362,S 05 10. 315,039 45. 217,05 10.315,039 45.217,,,,MAPUNGWI,10:49:00 AM,10:56:30 AM,10:49:00,10:56:30,00:07:30,00:07:30,8,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,,0,Bulinus sp,,,,,,,4,,,,43,,57.4,27.1,8.2,117.2,0.1,,Still,0,>1,3,Low,2,Low,Dry,,,,,,,,Multiple,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,multiple,0,0,0,0,0,0,0,0,0,0,0,0,,multiple,4,1,03/09/2012,03.09.2012,,,Y,y,1,0,0,1,0,,3200,,2880,2 days,2 days,09:30,,,2 days real? Nb date of niclosamide was blank- added from survey date,2.4,21.7,12.8,16,42.4,6,14.5,6,5.7,4,25.2,0,4.5,0.9,3.4,7,4.81,0,67.7
